train_x,train_y
"门之园惠美，是日本大坂府出身的动画师、人物设计师。
",0
"退役后的施连志常年在天津队教练组任教，辅佐过数位天津队主帅，期间曾经指导过江津、刘云飞、宗磊三位国字号门将后来曾经担任过中国女子国家足球队中国女足的守门员教练。
",0
"民主党全国选举委员会主席、代表纽约州的参议员查尔斯舒默 为其作出关键的背书，因为这意味着其他挑战桑德斯的民主党候选人将不会获得重要的财政支持。
",0
"松永章，日本足球运动员，前日本国家足球队成员。
",0
"但是在比赛伤停补时阶段，卡纳瓦罗在一次头球解围时出现失误，导致法国队的西尔万维尔托德维尔托德打进了扳平比分的一球，将比赛拖入了加时赛。
",0
"吉尔约岭上的一家，这是约纳斯李的代表作，写居住在挪威山区的一个军官的家庭生活，提出了挪威妇女的社会地位、婚姻状况和受教育权利等问题。
",0
"无法违抗将军命令的岛津齐兴最终于嘉永4年2月2日无奈退隐，将家督让与岛津齐彬，其在位共长达42年。
",3
"法切蒂是义大利最知名的足球后卫之一，由希伦尼奥靴利拿一手发掘罗致加入国际米兰，其整个球员生涯都是在国际米兰度过。
",6
"巴碧在奥西耶克足球会奥西耶克展开其足球生涯，并在这度过三个球季。
",0
"陆丽，鲜卑姓步六孤，鲜卑名可能是伊，封平原王，谥号简，是鲜卑政权北魏北魏文成帝文成帝一朝的高官，官至司徒、侍中。
",0
"他的来到是取代瑞典国脚亨里克拉尔森轩历拿臣，拿臣在0506赛季结束之后决定回家乡的赫尔辛堡足球俱乐部赫尔辛堡踢球。
",0
"九年十月十九生皇五女寿臧和硕公主，十一年六月十五生皇五子惇勤亲王爱新觉罗奕誴奕誴。
",4
"约翰霍华德诺思罗普，美国化学家，1946年获诺贝尔化学奖。
",5
"鸟山求是日本游戏监督与编剧，1994年起就职于史克威尔。
",0
"1月13日加地亮，日本职业足球选手。
",0
"同昌公主耶律八哥下嫁刘三嘏三河公主耶律十哥下嫁奚王萧高九仁寿公主耶律擘失下嫁刘四端。
",1
"理察罗伯茨，诺贝尔生理医学奖诺贝尔奖得主  遗传学家 。
",5
"近藤台五郎，日本足球运动员，前日本国家足球队成员。
",0
"李日俊，朝鲜足球运动员，入选过朝鲜国家青年足球队及朝鲜国家足球队。
",0
"最初选址有争论，一些人认为应该和其他学院一起建在高校密集的北京西北郊区，最后由康生决定，选择化工部办公大楼附近的和平街北口作为校址。
",6
"艾巴奥连干马田斯一般称作连干，生于巴西，巴西职业足球运动员，现效力于日本职业足球联赛球会湘南比马队。
",0
"后黎朝后期，黎神宗、黎熙宗、黎裕宗、黎懿宗，和莫朝的莫登庸亦曾当太上皇。
",2
"细川直美，日本女演员，出生于神奈川县横滨市 ，毕业于明治大学附属中野高等学校，大学入学后中途退学，于1988年获得第二届全日本国民的美少女比赛冠军，因而进入演艺界，2002年嫁男演员葛山信吾。
",1
"马库斯罗森贝里出生于马尔默，瑞典足球运动员，司职前锋 前锋，目前效力瑞超球会马尔默足球俱乐部马模。
",0
"为了巩固双方联盟，安妮内维尔被许配予亨利六世与安茹的玛格丽特的独子、威斯敏斯特的爱德华。
",2
"倪桂珍，宋霭龄、宋庆龄、宋美龄三姐妹的母亲，牧师宋嘉澍的妻子。
",2
"完颜麟庆的祖母恽珠还按照习俗让完颜麟庆正式拜道士为师。
",3
"神风特别攻击队由日本海军中将大西泷治郎首倡，是在第二次世界大战末期日本在中途岛海战中途岛失败后，为了抵御美国空军强大的优势，挽救其战败的局面，利用日本人的武士道精神，按照一人、一机、一弹换一舰的要求，对美国舰艇编队、登陆部队及固定的集群目标实施的自杀式恐怖袭击自杀式袭击的特别攻击队。
",6
"此后庄毅也连遭伤病的打击，先是在与辽宁新生代前锋张玉宁、曲圣卿的竞争中失去了主力的位置，此后三年连续三次转会，但是几乎都因为伤病无法获得上场机会，最后在2000年正式宣布退役，当时尚未满27岁。
",0
"曹时有一子曹襄，是否为平阳公主所生，已不可考。
",3
"盐馆办公功能废除，单纯成为辜家住宅，而诞生于此建筑内的辜显荣长子辜振甫即居住于此。
",3
"立原元夫，日本足球运动员，前日本国家足球队成员。
",0
"香港烟草有限公司创办人何英杰长子，与妻子金梅英育有何柱国 何柱国及何定国等两子一女。
",2
"小西行正之子是商人小西隆佐，其有子小西如清、小西行长、小西行景、小西主殿介。
",4
"小西行正之子是商人小西隆佐，其有子小西如清、小西行长、小西行景、小西主殿介。
",3
"上田忠彦，日本足球运动员，前日本国家足球队成员。
",0
"奥古齐奥涅乌是一名美国足球运动员，担任中坚。
",0
"王书麒的妻子是歌星许秋怡，两人育有一名儿子。
",1
"卡洛斯雷加达斯是一位墨西哥电影导演、制片人与编剧。
",0
"宰因阿比丁在659年舍尔邦月5日出生于麦地那，父亲侯赛因本阿里本阿比塔利卜侯赛因是先知穆罕默德的孙儿。
",0
"她与郭沫若共育有六个子女，分别为儿子郭汉英、郭世英、郭民英、郭建英，女儿郭庶英、郭平英。
",3
"汤姆赫宁奥弗雷勃是一名挪威籍足球球证，本身的职业是心理学家。
",0
"黄玮仪，台湾足球员，台湾原住民泰雅族人，目前效力于大同足球队，司职前锋 前锋。
",0
"赫马佛洛狄忒斯，是希腊神话中的一位阴阳神，为赫尔墨斯和阿佛洛狄忒之子。
",3
"林俊生，出生于中国广东，是一名足球运动员，司职右后卫及中坚，现时效力香港乙组足球联赛球队愉园体育会愉园。
",0
"又作公孙痤或公叔座，历仕魏武侯、魏惠王。
",2
"岛津义久、岛津义弘、岛津岁久及岛津家久的父亲。
",4
"法国的路易是法国国王路易十五与妻子玛丽蕾捷斯卡唯一活下来的儿子。
",1
"父亲织田信康是织田伊势守家当主织田信安的后见人，于是就属于信安配下，但是在织田信秀死后，在犬山城保持独立，远离织田信长信长的控制，但是娶了信长的妹妹犬山殿，信长之弟织田广良广良亦仕于信清。
",3
"1958年，夏仙义和太太回到澳洲，在堪培拉澳洲国立大学教授经济学。
",5
"周璇与严华的婚姻只维持了三年，因为绯闻双方都怀疑对方有了外遇，几番吵闹后周璇甚至离家出走。
",1
"1945年时任麻省理工学院校长的卡尔泰勒康普顿收到伊利诺伊大学化学系教授罗杰亚当斯的极力推荐，邀请科普前往麻省理工学院担任化学系主任，1947年科普被选为美国国家科学院院士。
",0
"王僧达，王弘幼子，娶刘义庆女，南朝宋中书令。
",0
"1603年其祖父布延薛禅汗去世，作为布延薛禅汗的长孙的林丹汗，因为其父亲莽骨速的早逝，年仅13岁的他于1604年继任汗位。
",2
"杰拉德杰伊萨斯曼，生于美国，着名计算机科学家，现为麻省理工学院教授。
",5
"前592年春季，晋国的郄克出使齐国，齐顷公用帷幕遮住母亲萧同叔子让她观看郄克的跛脚样子。
",3
"乾隆二年，孝敬宪皇后与雍正帝合葬于清西陵之清泰陵泰陵墓园 。
",1
"他为阿奴律陀之子，曾出兵讨伐孟人耶曼干，修罗在白固地区的叛乱中被俘，蒲甘王国的大将江喜陀逃回蒲甘，后打败耶曼干，继承蒲甘王位。
",2
"据说赫耳墨斯、阿瑞斯、阿波罗和赫淮斯托斯都向她求婚，但是得墨忒耳都没有答应他们。
",4
"宙斯长大后，从父亲肚内救出兄弟姐妹，于是以前被吞下的波塞顿、黑帝斯、希拉、狄蜜特和赫斯提亚荷丝缇雅便再生了。
",4
"1723年7月16日，约书亚雷诺兹出生于英国德文郡的普林普顿，。
",0
"同年美国总统尼克松访华期间，兴兴与另一只雌性大熊猫玲玲一同被赠送给美国。
",1
"2010年3月3日代表美国作客友谊赛友赛荷兰国家足球队荷兰，遭尼祖迪庄踢伤离场，赛后证实右脚腓骨骨裂，并于5月27日顺利进入23人决选名单，分组赛首场对英格兰足球代表队英格兰贺顿于赛事末段后补登场，于世界杯舞台仅取得5分钟亮相机会。
",0
"俱乐部效力过最着名的球员有罗杰米拉，里格贝特宋和前世界足球先生，利比里亚利比里亚人乔治维阿。
",0
"孙运璿与俞蕙萱一共育有四名儿女。
",1
"1971年3月29日，李布伦在苏格兰爱丁堡出生，并于当地球会 利文斯顿足球俱乐部美度宾克菲士图开展其足球事业，起初时担任前锋一职。
",0
"澹江大学国际事务与战略研究所教授林中斌认为，未来宗教软实力会在中国国家战略中发挥更大力量。
",5
"富尔生于朗格多克鲁西永的贝济耶，是军医之子。
",0
"嗣子 浅井长政长政、浅井政元政元、浅井政之政之、冈崎安休、浅井治政治政。
",4
"有许多重大的科学进展是在欧洲分子生物学实验室完成的，其中最为着名的例子是克里斯汀纽斯林沃尔哈德和艾瑞克威斯乔斯首次对果蝇的胚胎发育进行系统的遗传学分析，基于这一工作，他们两人及美国遗传学家爱德华路易斯于1995年获颁诺贝尔生理学或医学奖。
",5
"松田耕平为日本东洋工业的第四任社长，祖父为该公司第二任社长松田重次郎，生父为该公司第三任社长松田恒次，长子为现任广岛东洋鲤鱼队老板松田元。
",3
"香港甲组足球联赛足球队公民足球队公民在2013年7月宣布，唐道碧以本地球员身份加盟香港甲组足球联赛足球队公民足球队公民，担任中场一职。
",0
"为了感谢赫耳墨斯大胆地表达他对她的热情，她和赫耳墨斯共同育有双性同体的赫马佛洛狄忒斯，由于波塞冬出面调解解决了她的尴尬，便投其所好地为波塞冬生下一子。
",3
"崔琦美籍华人物理学家，普林斯顿大学教授，1998年获诺贝尔物理学奖。
",5
"河内胜幸，日本足球运动员，前日本国家足球队成员。
",0
"詹哲渊，台湾足球运动员，主司防守中场，目前就读于国立台湾体育学院。
",0
"3马希连国柏哪一位天主教神父在奥斯威辛集中营主动替另一名非亲非故的囚犯赴死。
",6
"兄弟 桓云 桓豁桓秘桓冲。
",4
"赫斯提亚有一种冰清玉洁的美丽，相传海神波塞冬和太阳神阿波罗都曾向她求爱，并为此发生了争端。
",4
"在2012年中国足球甲级联赛2012赛季，球队数次更换主教练，战绩平平，排名跌至第十多名主力球员也纷纷转会他投，其中头号球星尹鸿博转会中甲河南建业，史亮转会中超贵州人和，谭宾凉转会瑞典足球甲级联赛。
",0
"石崎传蔵，超级人瑞，曾是日本史上最年长男性。
",2
"出身于北京国安北京队，1985年，宫磊担任中国国家青年足球队国青队队长，参加在前苏联举行的世青杯足球赛，以分组赛首名成绩晋身八强，被东道主苏联国家足球队苏联淘汰出局，八强止步，是国青队至今最佳成绩。
",0
"1425年她去世，黎太宗即位后，追尊母亲范氏玉陈为恭慈国太母。
",2
"同胞姊妹耶律十哥、耶律擘失、耶律八哥。
",4
"到了二十世纪四十年代，这一问题被美国物理学家理查德费曼、朱利安施温格、日本物理学家朝永振一郎等人突破性地解决了，他们所用的方法被称为重整化。
",0
"王赓武外文系肄业，香港大学校长，澳大利亚人文科学院主席，新加坡国立大学东亚研究所所长，澳洲国立大学荣誉教授。
",5
"1459年10月，黎太宗的长子黎宜民发动政变，率100多人闯入皇宫，杀死黎仁宗。
",2
"封东阳王，开始是羽林中郎，北魏献文帝时候，以诛杀乙浑之功，进封升迁为尚书令。
",0
"商朝西歧诸侯西伯侯，后被谥为周王季季历之正妃，周文王昌之母。
",2
"就在1921年获得学位的前不久，他参加了剑桥大学圣约翰学院的入学测验。
",6
"德川和子，后水尾天皇中宫，父亲是江户幕府二代将军德川秀忠，母亲是崇源院，幼名和姬。
",3
"北魏时期将领，曾参与侵南朝宋宋战役，因毛德祖离间加上积怨而为魏帝所杀。
",6
"大石信幸，日本足球运动员，前日本国家足球队成员。
",0
"2008年春季，梁美芬曾高调关注旺角街市鼠患问题，成功登上报章头条新闻，因而被部份人冠以鼠王芬的称号，其丈夫是大陆的法律教授王贵国，王贵国同时亦为香港城市大学法学院院长。
",1
"因此他有几个非常显赫的孙辈，包括阿波罗、阿耳忒弥斯和赫卡忒。
",4
"1967年，马里奥卡佩奇在詹姆斯沃森的指导下，于哈佛大学取得生物物理学博士学位。
",5
"接着是宙斯三次和凡人的姻缘，和迈亚生下赫尔墨斯，和塞墨勒生下狄奥尼索斯，和阿尔克墨涅生下赫拉克勒斯。
",3
